GENE_NAME	human
ARMC6	47.17
TMEM147	99.1
GABRA3	1.49
GAPDHS	603.09
MAG	1.62
TMEM59L	1.84
USF2	125.98
LSR	41.02
KXD1	135.83
SUGP1	86.72
HPN	1.47
BRCA1	17.6
SCN1B	24.02
PBX4	18.37
ZNF574	44.37
GRIK5	45.73
SIPA1L3	45.49
ERCC1	56.08
CADM4	10.2
SMG9	102.18
AVL9	10.9
RUNDC3B	4.14
C7orf63	15.27
GTPBP10	10.69
CDK6	10.2
CD22	6.55
BET1	6.03
PIK3CG	5.05
PON3	9.63
ITGB8	4.64
HBP1	74.26
DUS4L	7.16
SP4	3.92
SEMA3B	14.94
WDR91	24.12
DNAH11	3.87
DLX5	2.2
PTN	13.53
MPP6	45.78
DFNA5	8.62
ATP6V0A4	0.49
MBTPS2	5.37
ZC3HAV1	3.54
TTC26	14.14
NPVF	0.11
ADAP1	6.04
H2AFV	104.99
CAV1	69.37
MET	1.63
RNF32	106.01
LMBR1	47.5
WNT2	1.68
LFNG	8.41
HOXA5	1.61
BRAT1	47.59
IQCE	104.23
ANKRD7	841.27
VIPR2	4.07
TSPAN12	7.27
CPED1	7.0
EXTL3	41.01
CPVL	39.12
CHN2	23.52
COBL	6.28
PLEKHA8	5.01
STX1A	10.97
NOD1	3.23
NR1H4	0.28
GARS	66.63
EPHB6	9.84
FAM188B	15.02
GHRHR	0.34
CASP2	19.23
NPTX2	34.75
PDAP1	138.95
ELOVL5	68.63
ZKSCAN1	12.25
EIF3B	120.72
NUDT1	83.46
PTPRZ1	1.02
TAF6	80.46
HYAL4	0.54
ALOX5	10.23
TFR2	2.33
FSCN3	355.02
PAX4	1.27
PCOLCE	59.65
FBXO24	116.48
PPP1R17	4.44
RBM28	17.82
USP42	22.88
IMPDH1	33.32
AGFG2	20.27
LSM5	4.88
SERPINE1	44.2
AP1S1	31.6
PLOD3	28.95
ZNHIT1	29.25
CLDN15	10.65
NOBOX	0.96
GLCCI1	31.9
MYL10	0.81
PHF14	9.78
NRF1	13.54
CEP41	84.31
ZNF862	6.4
SFRP4	17.07
MEOX2	8.55
ANKMY2	7.6
POU6F2	3.68
TSPAN13	7.19
RARRES2	85.83
AGR2	0.48
MAP4K5	9.04
GLI3	6.37
BLVRA	22.05
TMEM248	102.58
EHD3	4.59
PRKAG2	29.24
AEBP1	255.95
MYL7	0.52
GCK	1.5
TBL2	306.87
PSMC4	108.23
CLIP2	18.69
EIF4H	161.35
LIMK1	61.09
SPATA6L	50.09
LHX2	7.99
FSD1L	8.89
SPIN1	73.87
NMRK1	11.49
SLC7A14	2.33
TMEM245	23.58
PRUNE2	7.32
MEGF9	3.67
TRIM14	15.3
CORO2A	3.48
C5	2.96
CLDN11	62.29
TLE4	266.01
LHX6	7.08
SUSD1	3.87
AMBP	1.7
TNFSF8	0.52
ENG	192.86
AK1	190.89
CDC37L1	13.75
TBC1D13	7.71
KDM4C	8.88
DOCK8	30.75
KANK1	25.51
ELAVL2	35.92
NCS1	6.42
TESK1	127.68
KCNT1	3.18
CA9	33.57
FUBP3	28.62
TYRP1	0.78
CREB3	53.41
RGP1	28.97
MPDZ	22.56
LHX3	0.19
PGM3	31.29
PIP5K1B	27.62
RAPGEF1	33.63
APBA1	6.17
SETX	46.75
SH3GL2	9.64
ABCA2	28.3
SHB	12.97
UBE2R2	81.31
ABHD17B	8.6
ZFAND5	104.26
DVL1	59.32
PDLIM1	72.96
CLK1	36.09
DNTT	0.56
GATA3	1.47
ATRNL1	17.16
HPS1	42.81
RASSF4	12.57
DNMBP	6.53
RAB11FIP2	3.44
CXCL12	25.69
ERLIN1	31.19
POLR3B	4.61
EIF3A	79.87
PKD2L1	3.89
CUBN	5.2
TRDMT1	3.52
DDX50	24.21
SEC23IP	17.38
ATE1	19.63
NSMCE4A	5.5
PLEKHA1	39.04
ANGEL1	74.23
UNC5B	3.15
C10orf54	14.28
SPOCK2	17.78
MICU1	29.09
PPP3CB	35.99
CCSER2	125.17
RNF14	61.04
ACTA2	393.23
C10orf2	10.63
LZTS2	57.9
SFXN3	31.61
KAZALD1	4.4
FBXW4	53.98
FGF8	0.73
NPM3	43.33
DNASE1L1	5.91
PITX3	0.48
GBF1	48.03
ARHGAP21	22.38
CPEB3	17.51
FBXL15	8.55
SUFU	20.74
LHPP	41.44
LARP4B	51.18
EDRF1	16.67
BCCIP	37.39
MTPAP	57.2
NEURL1	20.74
SH3PXD2A	8.92
PITRM1	65.73
OBFC1	28.35
MAP3K8	5.41
SORCS1	2.24
FAM208B	31.3
XPNPEP1	52.56
SMC3	34.55
SHOC2	23.19
CCDC6	10.37
GPRC5A	5.94
CCNY	381.32
UBE2S	358.72
ZMIZ1	16.59
DNAJC12	2.63
PPIF	38.51
MAMLD1	11.47
KRT23	59.38
CRYBA1	0.18
FBXL20	16.51
RUNDC3A	27.21
PSMD3	101.67
CASC3	127.27
RAPGEFL1	7.87
RGS9	1.38
RNF43	3.76
WNT3	7.24
MTMR4	16.45
TRIM37	80.36
P2RX1	1.82
DHX40	29.2
TUBD1	8.87
KPNB1	293.44
PNPO	4.17
RPS6KB1	11.36
CDK5RAP3	142.2
CBX1	90.2
RECQL5	25.45
UFL1	7.86
GALK1	16.47
INTS2	4.5
CAMTA2	69.13
MED13	22.66
HOXB6	2.23
RNF167	136.3
SLC25A11	22.7
POLA2	21.17
RASD1	29.9
CHRNE	2.84
RAI1	12.91
C1QBP	67.85
SLC6A4	0.52
BLMH	23.34
CPD	55.61
CCDC47	31.27
ZC3H3	29.31
DRG2	14.56
FTSJ3	38.13
AKAP10	24.13
ICAM2	7.79
UTP6	37.0
CAPN1	18.7
C17orf75	20.5
CYTH1	43.07
PSMD11	102.07
ASIC2	0.83
KRT32	0.15
ACPP	0.75
DHX58	30.74
KAT2A	41.98
MLX	13.06
CNTNAP1	4.48
ABI3	3.5
EZH1	29.12
DLX4	0.5
PPP1R9B	78.68
COL1A1	27.12
SGCA	41.12
VAT1	281.67
RND2	227.66
HDAC5	83.51
LUC7L3	77.48
SLC30A9	10.66
PPY	0.16
MPP2	31.73
SMURF2	22.43
DUSP3	24.2
CACNG1	0.05
EFTUD2	47.19
HLF	14.9
SLC16A6	1.95
EFNB3	3.45
MTMR11	9.39
RANGRF	142.39
DPH1	53.92
MAP2K6	3.07
DHRS7B	68.73
WSB1	58.26
RCVRN	0.49
COX15	11.22
SLC9A3R1	52.07
NAT9	34.3
TMEM104	8.92
VTN	3.4
TNFAIP1	27.97
IFT20	41.17
TMEM97	46.73
CDR2L	11.95
PMP22	41.17
CCDC88C	19.59
FOXN1	1.0
ALDOC	16.8
SUPT6H	57.26
RAB34	34.59
PHF12	35.64
PHOX2B	0.39
TMEM33	7.94
GABRA4	1.13
GNRHR	0.03
YAF2	17.23
SLAIN2	182.93
OCIAD1	61.64
DCUN1D4	54.26
ODAM	0.0
CHIC2	58.72
NMU	2.04
ZMYND11	53.34
KIAA1211	91.43
LAMTOR3	12.59
NFKB1	16.77
AREG	14.48
MANBA	4.61
MAPK10	21.31
TBC1D9	3.99
WAS	6.72
INPP4B	54.47
GAB1	7.01
KLHL2	12.66
WFS1	89.91
ANXA10	0.41
DBNDD1	2.98
GAR1	19.79
CLCN3	20.72
GALNT7	6.35
DHX15	55.51
SOD3	173.39
SEPSECS	4.31
CPZ	12.83
SLC2A9	2.09
FBXW7	28.93
NEIL3	1.48
TBC1D19	3.3
CLNK	1.31
WHSC1	86.76
SH3D19	24.49
NKX3-2	1.05
MFSD10	36.74
NPC1L1	1.32
GLRB	0.94
BST1	3.44
RAPGEF2	19.36
HGFAC	25.61
SNX25	6.94
LRP2BP	9.43
UFSP2	64.93
KLF3	11.87
KLHL5	17.83
FAM149A	16.74
XYLT2	40.76
NCAPG	7.08
PPARGC1A	8.98
DDX25	115.01
CRYAB	74.96
HTATIP2	37.14
CCDC34	36.22
ZBTB16	28.26
FNBP4	38.06
TECTA	2.05
CRTAM	1.05
C11orf63	35.83
B3GAT1	2.22
P2RX3	5.41
STMN4	0.75
SIAE	11.97
SNX15	5.77
LPXN	5.44
DTX4	3.59
EHD1	671.98
OSBP	22.16
PUS3	7.48
SUV420H1	47.06
FOXRED1	23.62
PPP6R3	54.19
NRXN2	89.58
ST3GAL4	53.06
ISL1	4.14
PRPF19	40.41
TMEM109	45.23
HPX	2.6
TRIM3	10.95
CHORDC1	16.52
PANX1	6.43
ARHGEF17	29.69
CHDH	13.47
APOA5	0.53
APOA4	0.0
APOC3	0.58
CEP164	89.07
RNF141	153.92
KIAA1377	14.6
EIF4G2	346.86
IL10RA	3.63
GALNT18	6.72
UBE4A	15.41
IL20RA	3.89
DDX6	23.66
UPK2	0.74
CBL	32.53
PVRL1	1.42
HIPK3	24.27
KIAA1549L	1.41
PDHX	39.15
SLC1A2	5.07
COMMD9	23.4
ALS2	14.14
SLC15A3	33.21
MADD	93.45
NAA40	26.77
GLT8D1	66.12
SLC22A18	29.5
ELMOD1	2.04
SOX6	27.83
ATP2C1	21.66
AIP	62.38
TCIRG1	30.7
EXPH5	0.64
HPS5	14.04
POU2AF1	4.04
PTPN5	7.68
VWF	49.72
IGF1	8.26
LEPREL2	12.8
CD69	0.98
PRDM4	18.17
COQ5	39.99
CORO1C	52.86
SLC38A5	1.97
DAO	0.49
CAPRIN2	37.88
TSPAN11	2.62
KCTD10	58.15
MVK	42.8
CAMKK2	16.46
SYT10	0.3
BCL7A	7.48
RSRC2	109.21
MYF6	0.05
MYF5	0.0
RUFY3	52.42
LIN7A	35.91
ACSS3	9.46
PPM1H	2.99
METAP2	70.75
LTA4H	22.93
ELK3	18.9
SLC6A12	10.67
WNT5B	2.91
CNTN1	7.16
TRPV4	2.59
ITFG2	26.7
PRMT8	2.94
PARP11	19.0
GPN3	72.83
VPS29	36.9
FGF6	0.41
MYL2	0.42
SLC11A1	14.79
CUX2	0.82
SH2B3	16.56
AKAP3	179.5
MANSC1	4.81
KCNA1	0.0
DUSP16	9.53
WWTR1	24.29
CDKN1B	31.12
GPRC5D	2.11
NAA25	4.31
GSG1	479.98
SCNN1A	7.29
LTBR	35.77
OAS3	7.95
OAS2	3.25
CASP10	3.1
AGPS	13.77
MGP	334.84
RASAL1	1.65
ARHGDIB	44.86
GTF2H3	7.8
EIF2B1	33.44
SLC38A1	2.31
C12orf49	23.01
VDR	1.85
RFC5	6.23
STX2	29.74
GPR133	17.57
TBC1D30	5.1
CAND1	31.58
ATP1A2	20.03
MDM1	21.52
CNOT2	60.8
TIMELESS	15.85
CPSF6	32.79
MRPL51	259.59
TTC27	13.31
NOP2	30.43
CHD4	89.73
ACRBP	625.56
UHRF1BP1L	13.32
COPS7A	41.09
GNB3	3.73
CDCA3	43.43
USP5	114.47
GNPTAB	27.48
PTPN6	15.19
LPCAT3	27.0
APOBEC1	0.08
VSIG2	1.2
SUDS3	23.0
GOLT1B	5.64
GYS2	0.06
PRKAB1	30.13
CMAS	37.27
ST8SIA1	6.38
C2CD5	28.02
AICDA	0.16
PHLDB1	49.87
RAB35	33.32
RFX4	98.52
RIC8B	10.53
COL12A1	8.31
FRK	7.64
MARCO	5.58
DSE	15.52
RWDD1	27.31
MAK	11.75
PAK1IP1	3.86
SMIM8	6.91
NEDD9	15.32
CEP85L	46.58
CYP24A1	0.05
ASF1A	6.99
MCM9	9.7
FAM184A	17.5
MAN1A1	7.29
GABRR2	0.5
HDDC2	122.53
TPD52L1	11.59
PRDM11	4.28
NCOA7	15.88
FAM65B	15.3
SASH1	10.07
UST	4.64
FBXO5	1.43
PPARD	25.54
OPRM1	4.65
CFLAR	60.03
TULP1	2.01
SLC26A8	67.87
MAPK14	9.38
RHAG	0.17
KCTD20	13.91
STK38	9.63
MRPL18	75.38
SNAI2	4.1
IL17A	0.0
IL17F	0.81
MCM3	31.65
PHACTR1	9.0
MDGA1	7.78
ICK	1.98
FBXO9	27.56
CD83	5.22
CD74	581.95
GLP1R	0.25
SAYSD1	70.66
BMP5	0.05
BACH2	6.73
RBM24	4.42
CAP2	2.42
TREML2	5.06
ZNF451	46.36
BAG2	15.2
RAB23	2.56
HGF	5.68
TSPO2	0.1
FHL5	40.64
GPR63	3.1
KHDRBS2	0.31
FBXL4	2.17
PRDM13	0.43
E2F3	1.9
SIM1	2.41
ZRANB1	18.56
ASCC3	8.38
BVES	7.41
COL9A1	4.44
MED23	9.71
WASF1	108.6
GPLD1	3.45
ALDH5A1	3.25
AIM1	7.41
NCDN	16.95
ACOT13	61.94
SMAP1	25.22
C6orf62	59.66
B3GAT2	0.59
GMNN	41.21
EYA4	5.8
SOBP	16.12
SNX3	157.61
GPR124	12.08
HBS1L	32.51
PEX7	8.03
ZBTB24	3.62
FIG4	7.54
SLC16A10	5.88
HECA	10.88
GPR126	2.61
ZFP64	31.44
PHACTR2	7.26
EPM2A	8.34
SLC39A7	7.49
CCR6	2.06
SLC22A2	0.25
PHF1	63.47
PACRG	33.52
MNAT1	9.04
MDFI	12.61
TFEB	8.05
CCND3	27.62
BYSL	17.31
SAMD4A	472.93
PRPH2	2.46
PPP2R5D	77.02
MRPL2	118.72
PTK7	48.57
SRF	45.59
DNPH1	17.33
DUSP22	152.33
TFPI	18.74
RUNX3	10.15
TMEM30A	13.64
GMDS	14.79
VEGFA	34.57
PRPF4B	12.12
TTK	14.97
MRE11A	5.32
WISP3	2.97
LAMA4	34.05
FAM46A	3.15
CLIC5	10.38
ENPP5	4.64
LY86	0.66
PRSS16	3.05
MEP1A	1.22
TBX18	2.66
PLEKHB1	23.12
ERBB2IP	17.1
HARS2	14.59
NUDT12	2.82
CEP72	12.18
MAN2A1	8.45
SEMA5A	4.08
C7	230.38
GHR	3.38
NME5	43.7
BRD8	265.49
KIF20A	15.6
MRPS30	12.59
HSPA9	80.83
MRPS27	32.07
HBEGF	11.39
SLC4A9	0.61
LOX	5.54
CDH9	0.26
APBB3	61.01
TMCO6	18.95
SPARC	925.94
HMGCR	42.03
COL4A3BP	39.42
SLC7A9	0.76
FAF2	17.48
HAND1	0.33
PDE8B	2.86
CLK4	39.57
GRM6	2.23
ITK	1.21
RNF130	36.99
THG1L	13.84
ARSB	4.83
CLINT1	22.41
SPAST	3.98
THBS4	20.42
CNOT6	36.53
IL12B	0.09
TTC1	38.62
RASGRF2	4.78
GABRG2	0.49
CDH6	0.5
ARRDC3	26.94
GOLPH3	33.68
NPR3	2.31
FAM172A	4.59
TARS	21.82
IRX4	1.32
OSBPL5	9.45
PDE4D	6.89
RAD1	18.3
BRIX1	12.94
AGXT2	0.0
PRLR	0.76
IL5	7.59
AQR	14.68
ST8SIA4	1.49
PCDH12	0.74
NUP155	79.72
FGF1	0.94
NR3C1	15.14
PPWD1	17.3
LIFR	10.98
SCYL3	5.44
NDUFAF7	99.6
CPS1	8.75
TRIM23	10.56
C9	0.32
SEC24A	3.52
TXNDC15	27.48
WWC1	2.14
H2AFY	60.01
TCERG1	26.26
C8B	1.23
DPYSL3	38.97
SMAD5	19.44
HMGXB3	25.81
ERGIC1	56.24
PDGFRB	87.98
CDX1	2.18
ATP6V0E1	128.05
STC2	3.5
FHL1	149.62
CPEB4	24.44
HRH2	0.69
DBN1	99.39
ZNF346	14.74
UNC5A	2.53
EHHADH	1.39
CNTN3	1.02
SELK	44.5
ACTR8	38.32
RTFDC1	67.67
TBCCD1	21.54
TIMMDC1	59.11
CRBN	59.07
HRG	0.86
HGD	0.11
CLDN16	0.83
ARL6	7.78
GABRA1	0.16
CD86	2.6
AMOTL2	18.62
NIT2	12.06
FAM162A	40.67
OGG1	17.3
KPNA1	34.94
PCCB	76.48
UBE3A	17.51
ARMC8	15.21
RBP2	0.0
RBP1	58.73
GRK7	0.3
TFDP2	68.26
BCHE	0.6
SERPINI2	0.0
SLC45A4	35.02
PDCD10	33.52
LRRC31	0.04
WNT5A	3.18
FGF12	2.63
HES1	10.31
ACAP2	21.89
ECT2	8.25
GNAT1	2.48
GNAI2	151.31
HYAL1	2.81
NPRL2	20.89
ZNF839	36.62
C3orf14	14.0
FXR1	371.43
CBLB	17.3
BBX	93.73
IFT57	236.25
IQCG	83.76
GBE1	7.46
MORC1	9.25
ZDHHC6	12.84
UMPS	11.63
SNX4	32.15
FRMD4B	3.39
SLC41A3	71.01
PLXNA1	14.89
ABTB1	27.77
PODXL2	60.42
RBM5	158.46
GRAMD1B	28.78
UPK1B	0.82
CSPG5	4.37
KLHL18	21.07
SCAP	56.16
EFCC1	2.9
NEK11	20.95
MRPL3	89.52
HEMK1	45.16
CISH	7.55
MAPKAPK3	19.32
ACVR2B	8.14
WDR48	61.06
COMMD2	8.4
GORASP1	60.98
PEX5L	5.21
RRP9	22.83
ABCC5	16.27
NDUFS1	22.98
ABHD14B	19.14
EIF1B	91.03
ARHGEF26	8.21
KLHL24	21.44
PLCH1	11.65
VIPR1	3.79
ZBTB47	11.5
TNNC1	11.35
NKTR	24.47
FOXP1	43.83
NEK4	67.27
SLC4A3	17.55
INO80D	4.42
ADAM23	10.64
DGUOK	42.07
KANSL3	75.18
LMAN2L	12.38
TTL	5.36
IL1A	1.67
PIKFYVE	12.77
KCNIP3	11.74
ALAS1	28.11
ACTR1B	27.25
SLC35F5	13.4
STEAP3	3.33
EPB41L5	37.47
TFCP2L1	3.02
SF3B14	36.6
TP53I3	74.09
DNAJC27	22.92
POMC	13.93
STAM2	21.75
OTOF	0.92
GPD2	12.2
CYTIP	4.6
ACVR1	6.23
TANC1	4.61
AKAP11	10.38
MPV17	43.52
EIF2B4	123.12
NRBP1	140.95
ITGB6	59.64
ITGA4	1.04
PSMD14	32.44
SNX17	47.77
GLRX2	27.83
PPM1G	627.63
PDE1A	30.56
PCSK4	237.43
GCG	0.09
APC2	1.76
IFIH1	3.44
GCA	24.02
GRB14	4.64
CLIP4	29.14
SPTBN1	131.83
RTN4	105.29
HTRA2	38.1
LOXL3	2.34
MTMR7	4.73
DERA	10.61
DOK1	6.71
GALNT3	29.53
TACR1	1.37
ACADL	4.02
EVA1A	2.7
MRPL19	11.48
LANCL1	73.36
WDR75	17.3
EFEMP1	32.39
FANCL	10.41
STAT1	41.33
GLS	14.49
PAPOLG	6.93
UNC50	38.63
ABCC2	0.97
IGFBP2	94.62
ELMOD3	11.41
USP34	31.37
KCNJ13	1.16
CCT4	110.69
GGCX	12.53
NEU2	0.0
EHBP1	66.62
OTX1	1.0
DEF6	49.93
COQ10B	6.15
SF3B1	119.78
ST3GAL5	10.57
CHST10	6.08
KDM3A	107.37
PLCD4	9.71
PLEKHO1	207.76
ZNF142	12.21
IL1R2	2.67
PRKAG3	0.11
SMYD1	0.59
IL1R1	15.24
WNT6	3.31
IL1RL1	1.7
IL18R1	0.79
GCLM	3.3
IL18RAP	0.45
SLC9A2	3.72
MLPH	11.17
CNPPD1	98.44
UXS1	75.28
ABCB6	64.14
STK16	50.14
SLC5A7	0.1
HDLBP	709.24
UBR2	6.02
PASK	47.77
ID2	70.46
TAF1B	6.35
HPCAL1	40.76
NOL10	13.59
STRN	6.21
CEBPZ	31.51
DCAF17	5.65
QPCT	1.31
RAB3GAP1	21.32
SLC25A12	8.63
RMDN2	10.11
DLX2	0.73
DARS	24.93
PLCL1	1.76
SLC1A4	33.78
SOS1	18.78
KYNU	12.52
WIPF1	24.68
CCDC28A	16.78
ORC2	19.75
ORC4	12.84
PLEK	2.37
RND3	6.1
ATF2	26.07
THADA	16.93
AAK1	14.61
C2orf42	101.21
SLC7A2	13.49
RRAGD	18.28
TIA1	22.73
PCYOX1	15.98
EPAS1	170.39
ARID3A	77.84
SUMO1	43.97
CD207	0.42
GRIN3B	1.22
VAX2	0.18
ATP6V1B1	0.39
HSF2	31.01
NFE2L2	60.39
MSH6	47.67
PLEKHA3	39.53
EPHA4	6.92
PARD3B	9.0
BCL9	18.13
PRRX1	57.24
PHF20	45.1
DHCR24	64.22
DNAJC16	8.36
TNR	0.66
MORN1	45.92
GPX7	5.84
SCP2	48.03
PAPPA2	0.9
RALGPS2	37.28
ANGPTL1	7.19
CEP104	96.2
FAM20B	8.71
TCEANC2	5.0
TMEM59	102.1
WRAP73	21.36
NPHS2	0.4
NR1H3	52.46
ICMT	11.35
CHD5	115.86
QSOX1	118.68
STXBP3	21.9
PHF13	80.35
KIAA1324	51.06
OPRD1	0.11
AMPD2	33.11
MECR	24.07
KCNC4	9.19
RNF19B	183.44
SCAMP3	35.58
TRIM62	3.4
ASH1L	15.3
DLGAP3	14.42
RHOU	7.67
ARHGEF2	54.39
LAMTOR2	20.65
TOMM34	113.79
FBXO2	23.56
SWT1	18.24
MAD2L2	137.29
DNAJC6	3.46
LEPR	4.57
KIAA2013	54.15
SEC63	97.72
PRG4	0.56
SMG7	84.41
NCF2	4.89
SLC35D1	4.98
PLA2G4A	2.9
GADD45A	99.11
WLS	22.32
RPE65	0.05
TROVE2	10.58
AMPD1	0.06
AGMAT	1.48
OLFML3	6.03
ARF5	119.72
VIM	564.32
PLEKHM2	147.18
PHTF1	42.77
ZBTB17	52.86
TFAP2E	3.54
CD2	1.98
TTF2	12.94
NR5A2	4.63
KIF21B	28.47
ADPRHL2	27.66
MAP7D1	101.97
WARS2	20.03
OSCP1	106.28
GNPAT	31.82
C1orf109	9.87
RRAGC	13.23
LGALS8	65.8
NT5C1A	0.24
HPCAL4	2.33
MTR	14.43
SIPA1L2	17.33
RLF	6.96
KMO	2.04
KCNQ4	1.27
RIMS3	5.87
AKT3	17.89
ETV3	14.25
CD44	31.68
ACADM	51.04
ST6GALNAC5	0.86
LPHN2	7.18
PADI2	4.86
KDM5B	172.53
KCNG1	2.98
UAP1	97.02
CTBS	2.89
RGS4	3.63
IGSF21	3.11
SSX2IP	79.23
ZNHIT6	6.52
RBBP5	7.61
AGPAT4	9.52
KIF17	111.63
CDK18	6.92
RAB7L1	6.77
ECE1	35.09
HMGCL	16.12
GALE	11.43
ID3	16.28
SLAMF7	0.49
PRPF3	37.79
APH1A	44.36
LEPRE1	52.78
SLC2A1	6.81
ARTN	1.85
IPO13	97.52
ATP6V0B	36.34
B4GALT2	54.45
ERI3	146.63
PTCH2	19.03
TSPAN1	29.8
BLZF1	22.22
MIPEP	14.25
CCDC181	14.75
SLC19A2	2.86
TMED5	15.9
MROH9	1.61
PRRC2C	55.07
F3	42.0
SARM1	1.97
PRKCH	17.86
ABCD3	6.99
DPH5	7.52
PTBP2	14.99
DARS2	4.58
IRF6	12.27
INSRR	2.1
DIEXF	1.69
LPPR5	3.48
LPPR4	1.6
SERPINC1	0.5
RCAN3	4.06
SLC35A3	1.88
RCOR3	178.57
STMN1	244.54
IFNGR1	23.36
MTFR1L	164.11
MAN1C1	10.88
NEK2	67.27
RPS6KA1	12.92
DHDDS	20.34
PROX1	31.47
ARID1A	46.18
B4GALT7	19.29
PPP1R8	30.31
STX12	13.65
SLC5A9	1.91
OSBPL9	30.9
TXNDC12	26.14
CD3EAP	1.96
SH2D2A	1.86
RCN2	39.63
CHRNB4	14.66
MUC5B	0.47
COLEC11	8.43
STAG1	8.93
A4GNT	0.0
STK11	278.57
KMT2A	20.24
TREH	2.78
VRK2	10.6
MMP8	0.2
APOA1	45.92
ZNF541	28.56
SLC8A2	5.65
KPTN	9.55
KIF14	1.18
TNNT2	2.34
CAMSAP2	13.87
TNFRSF1B	28.94
TNP1	4145.89
NRP2	11.82
CREB1	97.02
KLF7	29.21
TTR	1.63
B4GALT6	5.11
VEZT	10.51
C1orf54	16.8
CA14	1.78
CASC1	17.41
LRMP	1.11
ATP10B	0.95
USP35	19.03
ELOVL4	2.56
FILIP1	4.64
CASP8AP2	3.92
HMGN3	22.67
UBE3D	1.31
CNR1	2.22
SPACA1	39.04
ANKRD13C	3.06
SGIP1	4.57
ZC2HC1B	23.91
PLAGL1	10.27
BRD9	45.74
FBXO30	4.58
TNFAIP3	23.33
AKAP7	5.76
RAB32	37.83
MYB	2.05
ALDH8A1	0.99
SGK1	27.22
ARG1	0.3
CTGF	52.45
POLDIP2	78.48
SNX1	39.91
TCF21	6.26
FBXL5	66.45
SLC16A7	20.07
VAMP8	43.52
DCLRE1B	3.93
FOXO3	23.54
RPN2	126.48
CASQ2	4.43
OLFM3	0.18
PKD2	22.28
SPP1	71.21
FAM47E-STBD1	3.46
ARNTL2	7.09
MFSD1	8.71
PPL	11.11
UBN1	55.34
KLF12	5.08
PCDH17	21.74
HS1BP3	20.48
WDR35	9.64
CCND2	9.05
FGF23	0.06
CYP20A1	8.39
GTF3C3	21.79
SATB2	5.26
UBE2B	65.92
SLC39A9	16.39
GDA	2.03
KLF9	25.54
TJP2	41.16
CPSF3	71.72
CCDC92	149.32
C1orf198	13.04
TRIM67	0.35
HEATR1	10.4
PTBP3	18.99
FKBP15	8.46
CTNNAL1	18.91
FAM206A	11.68
WDR34	90.44
IBSP	0.0
PPP2R4	155.03
RAB14	22.41
CNTRL	47.75
FBXW2	29.37
PHF19	24.7
NEK6	26.33
BSPRY	2.32
NDUFA8	130.92
HDHD3	3.85
RBM18	13.73
SLC46A2	0.51
HSDL2	20.69
MAPKAP1	88.21
NR4A3	8.95
INVS	7.96
GALNT12	5.8
DENND1A	22.22
ALG2	9.61
RABEP1	16.77
CSF3R	8.54
KDSR	28.68
ONECUT2	0.53
C19orf25	20.29
PROX2	0.63
VSX2	0.61
PGF	6.83
CCDC176	24.78
NEK9	36.08
ACYP1	39.28
IFT43	55.57
DNAL1	33.62
IRF2BPL	40.8
PLXND1	47.93
NUP160	16.35
LTBP2	31.73
AREL1	27.01
MLH3	11.51
TTLL5	278.08
ABCD4	45.57
PPP4R4	10.65
TGFB3	21.34
ZC2HC1C	142.14
BAK1	4.73
ALDH6A1	14.37
ESRRB	2.57
NRDE2	8.44
COQ6	39.72
ZNF410	45.08
RHOQ	24.63
MUSK	4.61
GPR75	0.59
SUPT7L	17.5
ATAD2B	6.77
FKBP1B	3.26
ATL2	23.68
YPEL5	190.12
FAM98A	80.8
IKZF2	7.77
YIPF4	9.26
CNRIP1	5.92
BCL11A	1.24
CRIPT	3.89
SLC17A5	5.99
OGFRL1	1.74
FAM178A	12.2
GRN	86.64
IDE	25.64
TECTB	0.02
ELOVL3	1.8
NKX2-3	0.19
GPAM	2.61
PPP1R3C	2.03
PYROXD2	7.46
FAM13B	16.16
CNNM1	8.88
MXI1	64.51
PRLHR	0.0
WDR11	26.9
ARHGAP31	2.32
GOT1	78.39
CPN1	2.18
SFRP5	0.86
GNA13	14.93
KANSL1	75.7
HOXB1	0.46
DUSP1	91.92
MSX2	4.19
TEK	2.21
RCL1	27.65
CAAP1	13.1
EQTN	9.96
MOB3B	4.18
MLANA	0.61
CD274	2.07
GRIA2	1.52
LRP11	15.38
CCDC170	9.44
PLEKHG1	5.88
MYCT1	3.09
CXorf21	0.27
ARAP3	4.62
TNN	0.12
ARID4A	10.12
CENPL	7.84
SEC16B	5.16
GORAB	5.84
GPR31	0.06
TCP1	302.27
SNX19	69.28
KCNJ5	1.78
TSSC1	20.4
MSANTD2	2.94
TEX11	7.46
ARR3	0.1
PDZD11	10.16
NUDCD1	9.14
ENY2	78.51
MASTL	3.36
KIAA1217	10.23
PNPLA6	132.95
PLXDC2	6.91
EPC1	20.92
IQSEC3	10.21
CCDC77	12.97
ENOX1	12.86
MTRF1	15.32
PROSER1	21.65
WBP4	10.34
ELF1	9.99
HSPH1	69.9
ALG5	11.67
EXOSC8	57.79
TGFBI	28.52
FAM53C	137.32
SIL1	99.5
KDM3B	35.86
SERP1	121.74
PLS1	7.58
ZCCHC8	13.85
NR2C1	35.18
UTP20	2.88
TMPO	26.23
ARL1	30.36
GLT8D2	6.58
MTERFD3	19.79
APAF1	2.35
ABCF2	33.38
DUSP4	4.44
SORBS3	711.25
PTK2B	14.91
CHRNA2	0.37
ADRA1A	1.52
PPP3CC	57.46
