GENE_NAME	human
ARMC6	9.51
TMEM147	112.68
GABRA3	0.0
GAPDHS	0.12
MAG	0.77
TMEM59L	0.67
USF2	98.9
LSR	31.48
KXD1	43.21
SUGP1	27.48
HPN	350.97
BRCA1	2.94
SCN1B	5.07
PBX4	0.99
ZNF574	2.69
GRIK5	8.23
SIPA1L3	9.94
ERCC1	35.9
CADM4	65.3
SMG9	12.09
AVL9	5.36
RUNDC3B	0.86
C7orf63	3.79
GTPBP10	5.11
CDK6	1.15
CD22	1.55
BET1	3.83
PIK3CG	0.07
PON3	1.1
ITGB8	5.94
HBP1	13.9
DUS4L	2.6
SP4	0.37
SEMA3B	129.83
WDR91	34.73
DNAH11	0.78
DLX5	0.06
PTN	3.5
MPP6	2.93
DFNA5	3.95
ATP6V0A4	40.64
MBTPS2	2.39
ZC3HAV1	4.57
TTC26	1.69
NPVF	0.0
ADAP1	22.16
H2AFV	55.45
CAV1	1.86
MET	4.6
RNF32	1.55
LMBR1	12.3
WNT2	0.51
LFNG	0.71
HOXA5	11.08
BRAT1	13.94
IQCE	7.81
ANKRD7	0.12
VIPR2	0.49
TSPAN12	33.08
CPED1	0.96
EXTL3	8.71
CPVL	30.31
CHN2	3.54
COBL	7.76
PLEKHA8	2.65
STX1A	1.65
NOD1	2.29
NR1H4	15.55
GARS	35.32
EPHB6	2.24
FAM188B	4.26
GHRHR	0.71
CASP2	2.62
NPTX2	0.36
PDAP1	97.24
ELOVL5	16.81
ZKSCAN1	7.45
EIF3B	38.04
NUDT1	8.3
PTPRZ1	0.03
TAF6	26.86
HYAL4	0.22
ALOX5	5.33
TFR2	0.36
FSCN3	0.0
PAX4	0.0
PCOLCE	26.54
FBXO24	0.59
PPP1R17	0.03
RBM28	7.09
USP42	1.48
IMPDH1	11.79
AGFG2	13.58
LSM5	9.98
SERPINE1	3.27
AP1S1	49.2
PLOD3	40.4
ZNHIT1	75.81
CLDN15	8.66
NOBOX	0.0
GLCCI1	1.32
MYL10	0.15
PHF14	4.91
NRF1	4.85
CEP41	2.14
ZNF862	4.64
SFRP4	0.2
MEOX2	0.07
ANKMY2	4.51
POU6F2	0.09
TSPAN13	3.07
RARRES2	249.69
AGR2	1.54
MAP4K5	3.59
GLI3	0.71
BLVRA	35.46
TMEM248	20.44
EHD3	27.82
PRKAG2	20.62
AEBP1	36.25
MYL7	0.0
GCK	0.23
TBL2	8.3
PSMC4	64.92
CLIP2	5.33
EIF4H	102.17
LIMK1	10.77
SPATA6L	2.56
LHX2	0.05
FSD1L	0.31
SPIN1	13.72
NMRK1	25.7
SLC7A14	2.32
TMEM245	9.06
PRUNE2	8.27
MEGF9	4.14
TRIM14	16.93
CORO2A	2.4
C5	2.34
CLDN11	6.19
TLE4	3.33
LHX6	0.45
SUSD1	6.19
AMBP	2.56
TNFSF8	0.13
ENG	97.97
AK1	93.92
CDC37L1	3.7
TBC1D13	27.07
KDM4C	3.86
DOCK8	5.51
KANK1	21.02
ELAVL2	0.56
NCS1	23.32
TESK1	32.8
KCNT1	0.04
CA9	0.08
FUBP3	14.27
TYRP1	0.86
CREB3	24.62
RGP1	10.19
MPDZ	8.05
LHX3	0.0
PGM3	5.51
PIP5K1B	3.35
RAPGEF1	18.15
APBA1	1.24
SETX	8.29
SH3GL2	6.26
ABCA2	42.4
SHB	12.7
UBE2R2	18.02
ABHD17B	3.13
ZFAND5	29.69
DVL1	31.47
PDLIM1	30.91
CLK1	33.84
DNTT	0.0
GATA3	19.31
ATRNL1	0.49
HPS1	29.88
RASSF4	151.71
DNMBP	3.98
RAB11FIP2	2.18
CXCL12	20.48
ERLIN1	10.75
POLR3B	1.58
EIF3A	46.11
PKD2L1	0.44
CUBN	56.29
TRDMT1	0.82
DDX50	8.02
SEC23IP	4.25
ATE1	4.54
NSMCE4A	12.11
PLEKHA1	10.81
ANGEL1	5.0
UNC5B	3.69
C10orf54	9.81
SPOCK2	82.66
MICU1	37.81
PPP3CB	12.32
CCSER2	4.37
RNF14	21.9
ACTA2	92.77
C10orf2	2.14
LZTS2	40.25
SFXN3	20.51
KAZALD1	0.95
FBXW4	53.34
FGF8	0.0
NPM3	10.28
DNASE1L1	18.27
PITX3	0.09
GBF1	16.13
ARHGAP21	6.97
CPEB3	0.84
FBXL15	31.38
SUFU	3.4
LHPP	48.81
LARP4B	10.87
EDRF1	2.21
BCCIP	19.85
MTPAP	2.11
NEURL1	1.65
SH3PXD2A	2.13
PITRM1	33.0
OBFC1	10.32
MAP3K8	2.85
SORCS1	4.02
FAM208B	1.74
XPNPEP1	35.23
SMC3	4.21
SHOC2	4.23
CCDC6	5.28
GPRC5A	2.96
CCNY	22.16
UBE2S	11.41
ZMIZ1	15.59
DNAJC12	10.19
PPIF	61.09
MAMLD1	1.27
KRT23	0.12
CRYBA1	0.0
FBXL20	1.75
RUNDC3A	2.96
PSMD3	40.92
CASC3	19.45
RAPGEFL1	2.39
RGS9	3.21
RNF43	3.29
WNT3	2.01
MTMR4	9.03
TRIM37	4.81
P2RX1	0.42
DHX40	10.8
TUBD1	2.23
KPNB1	52.14
PNPO	27.95
RPS6KB1	6.06
CDK5RAP3	87.98
CBX1	12.2
RECQL5	25.29
UFL1	3.28
GALK1	76.56
INTS2	1.26
CAMTA2	35.97
MED13	2.94
HOXB6	21.46
RNF167	93.16
SLC25A11	97.25
POLA2	10.21
RASD1	70.29
CHRNE	1.25
RAI1	7.52
C1QBP	76.67
SLC6A4	0.1
BLMH	19.69
CPD	7.66
CCDC47	28.9
ZC3H3	19.64
DRG2	13.55
FTSJ3	24.36
AKAP10	7.43
ICAM2	20.33
UTP6	10.11
CAPN1	51.04
C17orf75	8.03
CYTH1	17.6
PSMD11	34.59
ASIC2	0.23
KRT32	0.0
ACPP	10.2
DHX58	20.63
KAT2A	24.23
MLX	24.48
CNTNAP1	2.94
ABI3	4.37
EZH1	22.36
DLX4	0.09
PPP1R9B	43.57
COL1A1	5.96
SGCA	2.68
VAT1	113.08
RND2	1.87
HDAC5	31.01
LUC7L3	72.4
SLC30A9	25.53
PPY	0.0
MPP2	1.12
SMURF2	3.47
DUSP3	35.51
CACNG1	0.0
EFTUD2	20.03
HLF	3.33
SLC16A6	0.37
EFNB3	0.3
MTMR11	12.05
RANGRF	30.46
DPH1	21.73
MAP2K6	2.15
DHRS7B	27.61
WSB1	49.66
RCVRN	0.0
COX15	18.46
SLC9A3R1	531.78
NAT9	20.31
TMEM104	6.58
VTN	13.47
TNFAIP1	18.29
IFT20	14.63
TMEM97	5.01
CDR2L	8.62
PMP22	7.46
CCDC88C	4.24
FOXN1	0.0
ALDOC	6.74
SUPT6H	37.56
RAB34	41.86
PHF12	13.03
PHOX2B	0.0
TMEM33	7.55
GABRA4	0.0
GNRHR	0.03
YAF2	6.39
SLAIN2	12.86
OCIAD1	59.39
DCUN1D4	8.93
ODAM	0.11
CHIC2	4.74
NMU	0.0
ZMYND11	17.89
KIAA1211	0.69
LAMTOR3	12.03
NFKB1	5.54
AREG	0.56
MANBA	5.83
MAPK10	13.48
TBC1D9	7.36
WAS	3.78
INPP4B	1.32
GAB1	3.08
KLHL2	10.58
WFS1	15.91
ANXA10	0.0
DBNDD1	7.3
GAR1	7.63
CLCN3	10.39
GALNT7	2.87
DHX15	15.44
SOD3	85.37
SEPSECS	3.42
CPZ	0.67
SLC2A9	27.2
FBXW7	3.21
NEIL3	0.15
TBC1D19	4.1
CLNK	4.04
WHSC1	7.39
SH3D19	11.63
NKX3-2	0.02
MFSD10	25.13
NPC1L1	1.31
GLRB	0.51
BST1	10.34
RAPGEF2	9.52
HGFAC	0.58
SNX25	5.16
LRP2BP	1.05
UFSP2	34.92
KLF3	7.94
KLHL5	14.04
FAM149A	28.84
XYLT2	12.76
NCAPG	0.02
PPARGC1A	6.61
DDX25	2.39
CRYAB	1695.03
HTATIP2	25.21
CCDC34	2.15
ZBTB16	16.27
FNBP4	15.87
TECTA	0.23
CRTAM	0.14
C11orf63	2.1
B3GAT1	3.53
P2RX3	0.1
STMN4	0.05
SIAE	36.26
SNX15	15.64
LPXN	2.01
DTX4	5.29
EHD1	34.24
OSBP	16.84
PUS3	3.81
SUV420H1	10.55
FOXRED1	27.7
PPP6R3	13.38
NRXN2	14.28
ST3GAL4	18.74
ISL1	0.0
PRPF19	26.36
TMEM109	48.21
HPX	1.09
TRIM3	10.23
CHORDC1	3.88
PANX1	1.67
ARHGEF17	41.02
CHDH	31.7
APOA5	0.0
APOA4	0.0
APOC3	13.95
CEP164	8.07
RNF141	11.17
KIAA1377	0.71
EIF4G2	173.13
IL10RA	1.34
GALNT18	9.46
UBE4A	3.56
IL20RA	0.15
DDX6	6.81
UPK2	0.27
CBL	1.56
PVRL1	2.59
HIPK3	7.57
KIAA1549L	0.3
PDHX	15.97
SLC1A2	0.18
COMMD9	37.59
ALS2	4.69
SLC15A3	8.48
MADD	17.03
NAA40	7.69
GLT8D1	21.05
SLC22A18	130.04
ELMOD1	0.74
SOX6	1.74
ATP2C1	16.15
AIP	61.87
TCIRG1	35.8
EXPH5	0.7
HPS5	4.0
POU2AF1	0.61
PTPN5	0.12
VWF	3.54
IGF1	0.3
LEPREL2	5.97
CD69	0.28
PRDM4	9.83
COQ5	25.26
CORO1C	10.54
SLC38A5	1.13
DAO	39.51
CAPRIN2	7.55
TSPAN11	0.19
KCTD10	17.46
MVK	50.07
CAMKK2	15.93
SYT10	0.2
BCL7A	10.71
RSRC2	38.77
MYF6	0.21
MYF5	0.04
RUFY3	25.06
LIN7A	4.13
ACSS3	13.57
PPM1H	4.58
METAP2	33.12
LTA4H	18.08
ELK3	3.29
SLC6A12	25.5
WNT5B	0.63
CNTN1	1.96
TRPV4	23.17
ITFG2	20.96
PRMT8	0.12
PARP11	1.62
GPN3	17.33
VPS29	41.35
FGF6	0.0
MYL2	0.47
SLC11A1	11.94
CUX2	0.0
SH2B3	3.67
AKAP3	1.09
MANSC1	4.5
KCNA1	0.0
DUSP16	4.65
WWTR1	17.31
CDKN1B	14.23
GPRC5D	0.3
NAA25	1.79
GSG1	0.33
SCNN1A	201.34
LTBR	96.29
OAS3	1.62
OAS2	1.25
CASP10	3.52
AGPS	2.85
MGP	251.17
RASAL1	7.21
ARHGDIB	46.96
GTF2H3	2.72
EIF2B1	13.94
SLC38A1	6.58
C12orf49	9.78
VDR	18.33
RFC5	2.14
STX2	3.97
GPR133	0.82
TBC1D30	2.24
CAND1	6.93
ATP1A2	4.47
MDM1	2.49
CNOT2	13.83
TIMELESS	3.29
CPSF6	10.19
MRPL51	85.0
TTC27	2.61
NOP2	7.23
CHD4	58.48
ACRBP	1.74
UHRF1BP1L	5.82
COPS7A	43.4
GNB3	1.93
CDCA3	1.23
USP5	29.69
GNPTAB	12.33
PTPN6	23.77
LPCAT3	34.09
APOBEC1	0.0
VSIG2	4.86
SUDS3	8.56
GOLT1B	4.12
GYS2	0.44
PRKAB1	65.75
CMAS	19.1
ST8SIA1	0.47
C2CD5	5.54
AICDA	0.12
PHLDB1	21.28
RAB35	14.53
RFX4	0.06
RIC8B	2.96
COL12A1	4.41
FRK	3.86
MARCO	2.79
DSE	2.55
RWDD1	20.25
MAK	0.27
PAK1IP1	1.92
SMIM8	3.19
NEDD9	13.54
CEP85L	0.3
CYP24A1	139.8
ASF1A	2.25
MCM9	1.93
FAM184A	1.88
MAN1A1	10.92
GABRR2	0.36
HDDC2	59.71
TPD52L1	30.77
PRDM11	1.42
NCOA7	12.61
FAM65B	1.63
SASH1	4.45
UST	1.45
FBXO5	0.51
PPARD	12.71
OPRM1	0.07
CFLAR	46.28
TULP1	0.12
SLC26A8	0.66
MAPK14	9.85
RHAG	0.0
KCTD20	8.28
STK38	8.27
MRPL18	40.22
SNAI2	0.95
IL17A	0.0
IL17F	0.0
MCM3	8.84
PHACTR1	2.51
MDGA1	0.21
ICK	0.74
FBXO9	29.28
CD83	4.21
CD74	1734.39
GLP1R	0.0
SAYSD1	4.74
BMP5	0.24
BACH2	0.26
RBM24	0.16
CAP2	3.09
TREML2	0.04
ZNF451	3.3
BAG2	1.76
RAB23	0.99
HGF	1.86
TSPO2	0.91
FHL5	0.59
GPR63	0.14
KHDRBS2	0.46
FBXL4	3.03
PRDM13	0.0
E2F3	3.04
SIM1	1.3
ZRANB1	4.28
ASCC3	2.14
BVES	0.23
COL9A1	0.62
MED23	3.25
WASF1	3.5
GPLD1	0.13
ALDH5A1	6.87
AIM1	6.34
NCDN	8.74
ACOT13	39.56
SMAP1	5.2
C6orf62	19.04
B3GAT2	0.01
GMNN	7.44
EYA4	0.51
SOBP	4.06
SNX3	77.21
GPR124	1.84
HBS1L	11.14
PEX7	8.14
ZBTB24	0.74
FIG4	5.55
SLC16A10	2.7
HECA	1.93
GPR126	2.04
ZFP64	2.99
PHACTR2	1.77
EPM2A	2.75
SLC39A7	13.73
CCR6	0.39
SLC22A2	51.48
PHF1	12.7
PACRG	6.13
MNAT1	8.34
MDFI	0.78
TFEB	18.05
CCND3	31.66
BYSL	4.57
SAMD4A	10.21
PRPH2	0.34
PPP2R5D	13.65
MRPL2	89.84
PTK7	9.89
SRF	14.33
DNPH1	349.29
DUSP22	15.44
TFPI	12.77
RUNX3	0.23
TMEM30A	18.66
GMDS	18.81
VEGFA	136.51
PRPF4B	8.94
TTK	0.0
MRE11A	1.46
WISP3	1.29
LAMA4	2.09
FAM46A	0.57
CLIC5	56.68
ENPP5	5.46
LY86	0.41
PRSS16	1.34
MEP1A	0.0
TBX18	0.09
PLEKHB1	10.67
ERBB2IP	8.58
HARS2	13.48
NUDT12	2.92
CEP72	0.92
MAN2A1	7.95
SEMA5A	4.66
C7	194.0
GHR	5.09
NME5	5.85
BRD8	20.46
KIF20A	0.31
MRPS30	8.5
HSPA9	139.46
MRPS27	26.94
HBEGF	3.42
SLC4A9	21.43
LOX	2.58
CDH9	1.52
APBB3	17.64
TMCO6	5.24
SPARC	476.9
HMGCR	12.45
COL4A3BP	6.53
SLC7A9	47.06
FAF2	5.12
HAND1	0.0
PDE8B	1.86
CLK4	7.98
GRM6	0.29
ITK	0.33
RNF130	34.41
THG1L	3.58
ARSB	6.36
CLINT1	26.02
SPAST	0.8
THBS4	0.43
CNOT6	7.7
IL12B	0.08
TTC1	27.68
RASGRF2	3.15
GABRG2	0.0
CDH6	20.06
ARRDC3	5.1
GOLPH3	20.21
NPR3	14.78
FAM172A	2.71
TARS	13.35
IRX4	0.07
OSBPL5	6.84
PDE4D	5.45
RAD1	4.34
BRIX1	3.57
AGXT2	150.98
PRLR	6.26
IL5	0.0
AQR	4.18
ST8SIA4	0.48
PCDH12	3.31
NUP155	1.72
FGF1	59.27
NR3C1	5.27
PPWD1	5.9
LIFR	3.96
SCYL3	1.82
NDUFAF7	7.81
CPS1	0.7
TRIM23	1.7
C9	0.87
SEC24A	1.6
TXNDC15	24.22
WWC1	63.36
H2AFY	45.99
TCERG1	8.54
C8B	0.0
DPYSL3	4.18
SMAD5	3.89
HMGXB3	11.52
ERGIC1	69.15
PDGFRB	21.19
CDX1	0.0
ATP6V0E1	286.25
STC2	3.23
FHL1	11.01
CPEB4	7.4
HRH2	0.58
DBN1	33.62
ZNF346	3.99
UNC5A	0.03
EHHADH	41.69
CNTN3	1.97
SELK	35.74
ACTR8	6.13
RTFDC1	37.91
TBCCD1	2.48
TIMMDC1	61.82
CRBN	9.88
HRG	11.73
HGD	153.35
CLDN16	6.89
ARL6	1.14
GABRA1	0.03
CD86	0.43
AMOTL2	12.77
NIT2	92.46
FAM162A	64.57
OGG1	31.72
KPNA1	7.36
PCCB	52.05
UBE3A	6.73
ARMC8	6.33
RBP2	1.6
RBP1	17.83
GRK7	0.0
TFDP2	11.66
BCHE	0.63
SERPINI2	0.09
SLC45A4	8.37
PDCD10	13.61
LRRC31	0.0
WNT5A	0.48
FGF12	0.59
HES1	34.84
ACAP2	2.34
ECT2	1.09
GNAT1	0.1
GNAI2	98.58
HYAL1	67.45
NPRL2	14.03
ZNF839	5.77
C3orf14	3.33
FXR1	49.63
CBLB	3.74
BBX	6.59
IFT57	25.18
IQCG	6.07
GBE1	9.9
MORC1	0.0
ZDHHC6	33.53
UMPS	10.03
SNX4	29.22
FRMD4B	9.03
SLC41A3	15.65
PLXNA1	3.55
ABTB1	27.3
PODXL2	5.08
RBM5	52.36
GRAMD1B	10.49
UPK1B	1.92
CSPG5	0.06
KLHL18	17.39
SCAP	39.79
EFCC1	1.0
NEK11	2.93
MRPL3	48.12
HEMK1	23.77
CISH	48.37
MAPKAPK3	39.6
ACVR2B	1.44
WDR48	8.57
COMMD2	5.11
GORASP1	37.52
PEX5L	0.23
RRP9	8.17
ABCC5	14.01
NDUFS1	39.13
ABHD14B	96.54
EIF1B	32.02
ARHGEF26	1.55
KLHL24	6.85
PLCH1	0.74
VIPR1	4.06
ZBTB47	6.41
TNNC1	15.76
NKTR	9.13
FOXP1	4.45
NEK4	6.44
SLC4A3	4.27
INO80D	1.06
ADAM23	0.2
DGUOK	25.09
KANSL3	11.17
LMAN2L	11.55
TTL	5.05
IL1A	0.0
PIKFYVE	2.03
KCNIP3	11.05
ALAS1	45.27
ACTR1B	38.3
SLC35F5	15.12
STEAP3	4.58
EPB41L5	13.38
TFCP2L1	47.68
SF3B14	26.88
TP53I3	26.04
DNAJC27	0.94
POMC	0.71
STAM2	2.86
OTOF	0.0
GPD2	2.71
CYTIP	1.58
ACVR1	7.35
TANC1	3.14
AKAP11	2.08
MPV17	56.0
EIF2B4	23.4
NRBP1	27.16
ITGB6	3.2
ITGA4	0.34
PSMD14	14.82
SNX17	61.67
GLRX2	6.66
PPM1G	39.05
PDE1A	6.53
PCSK4	6.57
GCG	0.0
APC2	0.86
IFIH1	2.93
GCA	9.19
GRB14	13.89
CLIP4	5.57
SPTBN1	74.43
RTN4	155.91
HTRA2	18.87
LOXL3	1.06
MTMR7	0.36
DERA	41.85
DOK1	4.09
GALNT3	2.27
TACR1	0.2
ACADL	7.2
EVA1A	17.81
MRPL19	9.86
LANCL1	7.08
WDR75	4.46
EFEMP1	42.78
FANCL	2.82
STAT1	22.56
GLS	76.11
PAPOLG	0.96
UNC50	18.85
ABCC2	4.97
IGFBP2	163.99
ELMOD3	10.97
USP34	12.01
KCNJ13	0.67
CCT4	39.42
GGCX	13.85
NEU2	0.0
EHBP1	11.32
OTX1	0.0
DEF6	1.32
COQ10B	9.49
SF3B1	64.54
ST3GAL5	1.34
CHST10	2.01
KDM3A	4.73
PLCD4	18.62
PLEKHO1	9.62
ZNF142	3.66
IL1R2	2.38
PRKAG3	0.0
SMYD1	0.0
IL1R1	8.92
WNT6	0.36
IL1RL1	122.19
IL18R1	1.83
GCLM	6.14
IL18RAP	0.34
SLC9A2	2.42
MLPH	1.38
CNPPD1	114.66
UXS1	16.19
ABCB6	19.66
STK16	29.84
SLC5A7	0.1
HDLBP	225.09
UBR2	4.66
PASK	4.08
ID2	59.89
TAF1B	2.21
HPCAL1	102.1
NOL10	5.68
STRN	1.51
CEBPZ	12.76
DCAF17	1.9
QPCT	1.64
RAB3GAP1	9.86
SLC25A12	7.3
RMDN2	1.78
DLX2	0.0
DARS	16.35
PLCL1	4.68
SLC1A4	1.58
SOS1	3.85
KYNU	3.52
WIPF1	13.79
CCDC28A	22.49
ORC2	3.31
ORC4	7.96
PLEK	0.89
RND3	1.54
ATF2	4.58
THADA	8.88
AAK1	8.26
C2orf42	3.22
SLC7A2	1.46
RRAGD	13.77
TIA1	12.44
PCYOX1	20.08
EPAS1	107.44
ARID3A	6.09
SUMO1	44.97
CD207	0.1
GRIN3B	1.04
VAX2	0.0
ATP6V1B1	192.24
HSF2	1.62
NFE2L2	33.84
MSH6	4.55
PLEKHA3	7.0
EPHA4	0.94
PARD3B	3.41
BCL9	4.48
PRRX1	0.01
PHF20	4.04
DHCR24	22.16
DNAJC16	13.9
TNR	0.0
MORN1	13.29
GPX7	4.05
SCP2	134.92
PAPPA2	3.7
RALGPS2	2.18
ANGPTL1	1.26
CEP104	21.98
FAM20B	7.35
TCEANC2	1.56
TMEM59	145.36
WRAP73	7.11
NPHS2	141.98
NR1H3	41.82
ICMT	28.14
CHD5	0.32
QSOX1	46.09
STXBP3	12.65
PHF13	5.11
KIAA1324	0.38
OPRD1	0.0
AMPD2	19.93
MECR	21.83
KCNC4	5.3
RNF19B	11.87
SCAMP3	44.61
TRIM62	1.52
ASH1L	5.8
DLGAP3	0.25
RHOU	3.25
ARHGEF2	9.83
LAMTOR2	58.12
TOMM34	14.41
FBXO2	15.56
SWT1	0.7
MAD2L2	31.75
DNAJC6	1.55
LEPR	1.72
KIAA2013	38.64
SEC63	21.87
PRG4	0.0
SMG7	10.46
NCF2	2.23
SLC35D1	4.28
PLA2G4A	0.77
GADD45A	237.44
WLS	44.59
RPE65	0.0
TROVE2	2.27
AMPD1	0.0
AGMAT	102.56
OLFML3	4.59
ARF5	100.24
VIM	103.05
PLEKHM2	25.82
PHTF1	6.05
ZBTB17	20.09
TFAP2E	0.17
CD2	0.11
TTF2	2.86
NR5A2	0.42
KIF21B	0.13
ADPRHL2	24.45
MAP7D1	35.52
WARS2	6.34
OSCP1	9.0
GNPAT	12.65
C1orf109	4.37
RRAGC	6.48
LGALS8	10.73
NT5C1A	0.56
HPCAL4	2.08
MTR	11.2
SIPA1L2	2.11
RLF	0.79
KMO	9.55
KCNQ4	0.22
RIMS3	0.54
AKT3	5.38
ETV3	2.65
CD44	8.03
ACADM	95.51
ST6GALNAC5	0.0
LPHN2	14.46
PADI2	3.18
KDM5B	3.26
KCNG1	0.54
UAP1	8.54
CTBS	5.73
RGS4	0.23
IGSF21	0.53
SSX2IP	6.21
ZNHIT6	2.92
RBBP5	2.62
AGPAT4	3.12
KIF17	5.82
CDK18	42.89
RAB7L1	25.39
ECE1	23.75
HMGCL	118.37
GALE	46.59
ID3	34.52
SLAMF7	0.18
PRPF3	19.89
APH1A	64.73
LEPRE1	19.53
SLC2A1	8.77
ARTN	2.87
IPO13	31.23
ATP6V0B	186.79
B4GALT2	18.45
ERI3	85.23
PTCH2	0.35
TSPAN1	446.72
BLZF1	2.98
MIPEP	22.74
CCDC181	0.94
SLC19A2	2.15
TMED5	15.17
MROH9	0.0
PRRC2C	12.72
F3	7.52
SARM1	7.39
PRKCH	6.35
ABCD3	13.29
DPH5	8.1
PTBP2	2.12
DARS2	4.95
IRF6	14.66
INSRR	2.69
DIEXF	1.14
LPPR5	0.0
LPPR4	0.04
SERPINC1	6.99
RCAN3	0.97
SLC35A3	3.87
RCOR3	11.94
STMN1	16.66
IFNGR1	11.78
MTFR1L	53.82
MAN1C1	72.36
NEK2	0.07
RPS6KA1	45.43
DHDDS	23.04
PROX1	0.14
ARID1A	11.33
B4GALT7	18.93
PPP1R8	9.45
STX12	12.04
SLC5A9	24.62
OSBPL9	24.27
TXNDC12	17.22
CD3EAP	0.73
SH2D2A	0.45
RCN2	14.59
CHRNB4	0.47
MUC5B	0.12
COLEC11	33.52
STAG1	2.25
A4GNT	0.07
STK11	39.16
KMT2A	4.62
TREH	25.07
VRK2	3.13
MMP8	0.12
APOA1	2.19
ZNF541	0.44
SLC8A2	0.0
KPTN	4.57
KIF14	0.11
TNNT2	63.06
CAMSAP2	3.25
TNFRSF1B	3.63
TNP1	0.0
NRP2	2.65
CREB1	5.7
KLF7	4.51
TTR	2.14
B4GALT6	1.01
VEZT	8.24
C1orf54	12.56
CA14	1.52
CASC1	0.98
LRMP	6.55
ATP10B	0.43
USP35	5.39
ELOVL4	0.33
FILIP1	0.52
CASP8AP2	1.09
HMGN3	85.97
UBE3D	1.46
CNR1	0.05
SPACA1	0.07
ANKRD13C	3.3
SGIP1	2.62
ZC2HC1B	0.0
PLAGL1	4.42
BRD9	12.97
FBXO30	0.64
TNFAIP3	4.0
AKAP7	2.95
RAB32	8.67
MYB	0.04
ALDH8A1	56.5
SGK1	29.87
ARG1	0.37
CTGF	85.86
POLDIP2	126.78
SNX1	42.39
TCF21	14.0
FBXL5	43.89
SLC16A7	0.73
VAMP8	217.52
DCLRE1B	0.56
FOXO3	5.84
RPN2	81.23
CASQ2	0.36
OLFM3	0.03
PKD2	25.36
SPP1	4395.98
FAM47E-STBD1	2.12
ARNTL2	0.2
MFSD1	15.57
PPL	5.19
UBN1	7.15
KLF12	1.21
PCDH17	0.44
HS1BP3	18.89
WDR35	1.46
CCND2	0.98
FGF23	0.0
CYP20A1	2.74
GTF3C3	5.66
SATB2	1.12
UBE2B	33.16
SLC39A9	13.61
GDA	28.33
KLF9	19.18
TJP2	22.54
CPSF3	8.27
CCDC92	28.27
C1orf198	6.93
TRIM67	0.03
HEATR1	1.51
PTBP3	4.87
FKBP15	6.42
CTNNAL1	9.26
FAM206A	4.31
WDR34	49.37
IBSP	0.0
PPP2R4	97.99
RAB14	14.38
CNTRL	1.69
FBXW2	9.93
PHF19	1.94
NEK6	14.21
BSPRY	8.26
NDUFA8	61.08
HDHD3	34.98
RBM18	5.79
SLC46A2	0.0
HSDL2	23.45
MAPKAP1	43.46
NR4A3	0.57
INVS	4.66
GALNT12	2.41
DENND1A	15.48
ALG2	9.16
RABEP1	9.35
CSF3R	9.76
KDSR	16.54
ONECUT2	0.0
C19orf25	22.5
PROX2	0.21
VSX2	0.0
PGF	2.93
CCDC176	4.6
NEK9	14.75
ACYP1	13.36
IFT43	34.73
DNAL1	4.26
IRF2BPL	17.91
PLXND1	21.8
NUP160	4.88
LTBP2	2.89
AREL1	6.9
MLH3	6.77
TTLL5	6.59
ABCD4	50.58
PPP4R4	0.06
TGFB3	4.84
ZC2HC1C	2.69
BAK1	8.78
ALDH6A1	131.06
ESRRB	3.55
NRDE2	7.79
COQ6	24.32
ZNF410	11.59
RHOQ	18.09
MUSK	0.0
GPR75	0.2
SUPT7L	14.56
ATAD2B	1.71
FKBP1B	3.3
ATL2	7.25
YPEL5	44.35
FAM98A	21.48
IKZF2	0.49
YIPF4	6.86
CNRIP1	3.12
BCL11A	0.3
CRIPT	2.42
SLC17A5	10.41
OGFRL1	1.37
FAM178A	3.35
GRN	143.46
IDE	3.84
TECTB	0.0
ELOVL3	0.04
NKX2-3	0.0
GPAM	1.08
PPP1R3C	1.64
PYROXD2	5.9
FAM13B	1.65
CNNM1	0.06
MXI1	17.01
PRLHR	0.0
WDR11	13.65
ARHGAP31	2.38
GOT1	133.27
CPN1	0.1
SFRP5	0.07
GNA13	3.12
KANSL1	6.16
HOXB1	0.31
DUSP1	100.96
MSX2	0.0
TEK	8.82
RCL1	4.97
CAAP1	8.93
EQTN	0.07
MOB3B	2.97
MLANA	0.4
CD274	1.12
GRIA2	0.36
LRP11	9.66
CCDC170	0.34
PLEKHG1	1.79
MYCT1	2.02
CXorf21	0.21
ARAP3	7.13
TNN	0.07
ARID4A	5.18
CENPL	1.3
SEC16B	4.53
GORAB	1.02
GPR31	0.0
TCP1	64.85
SNX19	12.65
KCNJ5	0.68
TSSC1	20.46
MSANTD2	2.41
TEX11	0.19
ARR3	0.24
PDZD11	19.95
NUDCD1	1.56
ENY2	76.09
MASTL	1.72
KIAA1217	6.18
PNPLA6	62.96
PLXDC2	3.57
EPC1	3.22
IQSEC3	7.55
CCDC77	2.16
ENOX1	2.53
MTRF1	3.8
PROSER1	4.54
WBP4	5.23
ELF1	5.07
HSPH1	13.51
ALG5	13.96
EXOSC8	6.79
TGFBI	6.4
FAM53C	3.77
SIL1	60.95
KDM3B	13.18
SERP1	62.63
PLS1	5.94
ZCCHC8	3.91
NR2C1	8.68
UTP20	0.81
TMPO	4.05
ARL1	28.57
GLT8D2	1.11
MTERFD3	8.37
APAF1	1.08
ABCF2	12.34
DUSP4	0.08
SORBS3	146.34
PTK2B	14.42
CHRNA2	0.04
ADRA1A	0.22
PPP3CC	4.87
